,name,pha_prediction
8585,Asteroid 552133,0
8586,Asteroid 660657,0
8587,Asteroid 442197,0
8588,Asteroid 457534,0
8589,Asteroid 805841,0
8590,Asteroid 419583,0
8591,Asteroid 168453,0
8592,Asteroid 477885,0
8593,Asteroid 306258,0
8594,Asteroid 552295,0
8595,Asteroid 193060,0
8596,Asteroid 515407,0
8597,Asteroid 142496,0
8598,Asteroid 106151,0
8599,Asteroid 833305,0
8600,Asteroid 205685,0
8601,Asteroid 618386,0
8602,Asteroid 143825,0
8603,Asteroid 40666,0
8604,Asteroid 316881,0
8605,Asteroid 63420,0
8606,Asteroid 593632,0
8607,Asteroid 132908,0
8608,Asteroid 832873,0
8609,Asteroid 622144,0
8610,Asteroid 769749,0
8611,Asteroid 315217,0
8612,Asteroid 498547,0
8613,Asteroid 712778,0
8614,Asteroid 37298,0
8615,Asteroid 388364,0
8616,Asteroid 71429,0
8617,Asteroid 46983,0
8618,Asteroid 546955,0
8619,Asteroid 685806,0
8620,Asteroid 317786,0
8621,Asteroid 650143,0
8622,Asteroid 489197,0
8623,Asteroid 606239,0
8624,Asteroid 184006,0
8625,Asteroid 365178,0
8626,Asteroid 213048,0
8627,Asteroid 24098,0
8628,Asteroid 814424,0
8629,Asteroid 596337,0
8630,Asteroid 700737,0
8631,Asteroid 134102,0
8632,Asteroid 717094,0
8633,Asteroid 635832,0
8634,Asteroid 725319,0
8635,Asteroid 748777,0
8636,Asteroid 524155,0
8637,Asteroid 23757,0
8638,Asteroid 182183,0
8639,Asteroid 333135,0
8640,Asteroid 191763,0
8641,Asteroid 293867,0
8642,Asteroid 455050,0
8643,Asteroid 404678,0
8644,Asteroid 611120,0
8645,Asteroid 669134,0
8646,Asteroid 362742,0
8647,Asteroid 614604,0
8648,Asteroid 145524,0
8649,Asteroid 184124,0
8650,Asteroid 462028,0
8651,Asteroid 291164,0
8652,Asteroid 450816,0
8653,Asteroid 252610,0
8654,Asteroid 392777,0
8655,Asteroid 266116,0
8656,Asteroid 323703,0
8657,Asteroid 454016,0
8658,Asteroid 54698,0
8659,Asteroid 716224,0
8660,Asteroid 825002,0
8661,Asteroid 226952,0
8662,Asteroid 319685,0
8663,Asteroid 230374,0
8664,Asteroid 622776,0
8665,Asteroid 490462,0
8666,Asteroid 749810,0
8667,Asteroid 603008,0
8668,Asteroid 804124,0
8669,Asteroid 69605,0
8670,Asteroid 252649,0
8671,Asteroid 68557,0
8672,Asteroid 10177,0
8673,Asteroid 191020,0
8674,Asteroid 483650,0
8675,Asteroid 108091,0
8676,Asteroid 186241,0
8677,Asteroid 422607,0
8678,Asteroid 665390,0
8679,Asteroid 140105,0
8680,Asteroid 469265,0
8681,Asteroid 387154,0
8682,Asteroid 431846,0
8683,Asteroid 251035,0
8684,Asteroid 490564,0
8685,Asteroid 756718,0
8686,Asteroid 194882,0
8687,Asteroid 776183,0
8688,Asteroid 814218,0
8689,Asteroid 186400,0
8690,Asteroid 770460,0
8691,Asteroid 581162,0
8692,Asteroid 404905,0
8693,Asteroid 193903,0
8694,Asteroid 64465,0
8695,Asteroid 390947,0
8696,Asteroid 838358,0
8697,Asteroid 225424,0
8698,Asteroid 301217,0
8699,Asteroid 700355,0
8700,Asteroid 358980,0
8701,Asteroid 694519,0
8702,Asteroid 654232,0
8703,Asteroid 182852,0
8704,Asteroid 592246,0
8705,Asteroid 715568,0
8706,Asteroid 399279,0
8707,Asteroid 309547,0
8708,Asteroid 398735,0
8709,Asteroid 261415,0
8710,Asteroid 103109,0
8711,Asteroid 59293,0
8712,Asteroid 549622,0
8713,Asteroid 287331,0
8714,Asteroid 321192,0
8715,Asteroid 785129,0
8716,Asteroid 297025,0
8717,Asteroid 46264,0
8718,Asteroid 399906,0
8719,Asteroid 236079,0
8720,Asteroid 86968,0
8721,Asteroid 94971,0
8722,Asteroid 215567,0
8723,Asteroid 87317,0
8724,Asteroid 50511,0
8725,Asteroid 652908,0
8726,Asteroid 393486,0
8727,Asteroid 351464,0
8728,Asteroid 820704,0
8729,Asteroid 480904,0
8730,Asteroid 490949,0
8731,Asteroid 370015,0
8732,Asteroid 556086,0
8733,Asteroid 339951,0
8734,Asteroid 690025,0
8735,Asteroid 705114,0
8736,Asteroid 611546,0
8737,Asteroid 76238,0
8738,Asteroid 617621,0
8739,Asteroid 191307,0
8740,Asteroid 336594,0
8741,Asteroid 467514,0
8742,Asteroid 462861,0
8743,Asteroid 470162,0
8744,Asteroid 43877,0
8745,Asteroid 287282,0
8746,Asteroid 247603,0
8747,Asteroid 590888,0
8748,Asteroid 62392,0
8749,Asteroid 387760,0
8750,Asteroid 244159,0
8751,Asteroid 128639,0
8752,Asteroid 215508,0
8753,Asteroid 457118,0
8754,Asteroid 433593,0
8755,Asteroid 103399,0
8756,Asteroid 830464,0
8757,Asteroid 627569,0
8758,Asteroid 465560,0
8759,Asteroid 107646,0
8760,Asteroid 539630,0
8761,Asteroid 222784,0
8762,Asteroid 89579,0
8763,Asteroid 184600,0
8764,Asteroid 148817,0
8765,Asteroid 332415,0
8766,Asteroid 214080,0
8767,Asteroid 330486,0
8768,Asteroid 251185,0
8769,Asteroid 362445,0
8770,Asteroid 468275,0
8771,Asteroid 313085,0
8772,Asteroid 645369,0
8773,Asteroid 772521,0
8774,Asteroid 298071,0
8775,Asteroid 822004,0
8776,Asteroid 326635,0
8777,Asteroid 309078,0
8778,Asteroid 279293,0
8779,Asteroid 469642,0
8780,Asteroid 780017,0
8781,Asteroid 614493,0
8782,Asteroid 68015,0
8783,Asteroid 495955,0
8784,Asteroid 97093,0
8785,Asteroid 555792,0
8786,Asteroid 458981,0
8787,Asteroid 389507,0
8788,Asteroid 641893,0
8789,Asteroid 501204,0
8790,Asteroid 393041,0
8791,Asteroid 112894,0
8792,Asteroid 389929,0
8793,Asteroid 332742,0
8794,Asteroid 132945,0
8795,Asteroid 459255,0
8796,Asteroid 548620,0
8797,Asteroid 726688,0
8798,Asteroid 501585,0
8799,Asteroid 238912,0
8800,Asteroid 730947,0
8801,Asteroid 115484,0
8802,Asteroid 659680,0
8803,Asteroid 768785,0
8804,Asteroid 308327,0
8805,Asteroid 461883,0
8806,Asteroid 804378,0
8807,Asteroid 223015,0
8808,Asteroid 729708,0
8809,Asteroid 294718,0
8810,Asteroid 804470,0
8811,Asteroid 548056,0
8812,Asteroid 58905,0
8813,Asteroid 520714,0
8814,Asteroid 466105,0
8815,Asteroid 553568,0
8816,Asteroid 98936,0
8817,Asteroid 593944,0
8818,Asteroid 545822,0
8819,Asteroid 575717,0
8820,Asteroid 767315,0
8821,Asteroid 337964,0
8822,Asteroid 143262,0
8823,Asteroid 276284,0
8824,Asteroid 165124,0
8825,Asteroid 252182,0
8826,Asteroid 492331,0
8827,Asteroid 772928,0
8828,Asteroid 806841,0
8829,Asteroid 421571,0
8830,Asteroid 195314,0
8831,Asteroid 66098,0
8832,Asteroid 421643,0
8833,Asteroid 538781,0
8834,Asteroid 103536,0
8835,Asteroid 322737,0
8836,Asteroid 111055,0
8837,Asteroid 809166,0
8838,Asteroid 657937,0
8839,Asteroid 111930,0
8840,Asteroid 189146,0
8841,Asteroid 433133,0
8842,Asteroid 285116,0
8843,Asteroid 336551,0
8844,Asteroid 509279,0
8845,Asteroid 412079,0
8846,Asteroid 553756,0
8847,Asteroid 836582,0
8848,Asteroid 265247,0
8849,Asteroid 790609,0
8850,Asteroid 684858,0
8851,Asteroid 346885,0
8852,Asteroid 364177,0
8853,Asteroid 569074,0
8854,Asteroid 395221,0
8855,Asteroid 587669,0
8856,Asteroid 707867,0
8857,Asteroid 200584,0
8858,Asteroid 349661,0
8859,Asteroid 448483,0
8860,Asteroid 486294,0
8861,Asteroid 558809,0
8862,Asteroid 126860,0
8863,Asteroid 48903,0
8864,Asteroid 149031,0
8865,Asteroid 326109,0
8866,Asteroid 15539,0
8867,Asteroid 29409,0
8868,Asteroid 722076,0
8869,Asteroid 36812,0
8870,Asteroid 700972,0
8871,Asteroid 128902,0
8872,Asteroid 599435,0
8873,Asteroid 548926,0
8874,Asteroid 594595,0
8875,Asteroid 723163,0
8876,Asteroid 123390,0
8877,Asteroid 788603,0
8878,Asteroid 376841,0
8879,Asteroid 647076,0
8880,Asteroid 436893,0
8881,Asteroid 342140,0
8882,Asteroid 69111,0
8883,Asteroid 731295,0
8884,Asteroid 313063,0
8885,Asteroid 161681,0
8886,Asteroid 785931,0
8887,Asteroid 807699,0
8888,Asteroid 759327,0
8889,Asteroid 440007,0
8890,Asteroid 87065,0
8891,Asteroid 832331,0
8892,Asteroid 722327,0
8893,Asteroid 198529,0
8894,Asteroid 688507,0
8895,Asteroid 180999,0
8896,Asteroid 563200,0
8897,Asteroid 274666,0
8898,Asteroid 113607,0
8899,Asteroid 479235,0
8900,Asteroid 324114,0
8901,Asteroid 691474,0
8902,Asteroid 806236,0
8903,Asteroid 512592,0
8904,Asteroid 386657,0
8905,Asteroid 537980,0
8906,Asteroid 782783,0
8907,Asteroid 571741,0
8908,Asteroid 234148,0
8909,Asteroid 520478,0
8910,Asteroid 359459,0
8911,Asteroid 306876,0
8912,Asteroid 181097,0
8913,Asteroid 712935,0
8914,Asteroid 752330,0
8915,Asteroid 554154,0
8916,Asteroid 772406,0
8917,Asteroid 256346,0
8918,Asteroid 767758,0
8919,Asteroid 17641,0
8920,Asteroid 554626,0
8921,Asteroid 415504,0
8922,Asteroid 249755,0
8923,Asteroid 638146,0
8924,Asteroid 29872,0
8925,Asteroid 341309,0
8926,Asteroid 604342,0
8927,Asteroid 131931,0
8928,Asteroid 473411,0
8929,Asteroid 351189,0
8930,Asteroid 403032,0
8931,Asteroid 510894,0
8932,Asteroid 535065,0
8933,Asteroid 473192,0
8934,Asteroid 145522,0
8935,Asteroid 88294,0
8936,Asteroid 426906,0
8937,Asteroid 80539,0
8938,Asteroid 595803,0
8939,Asteroid 606266,0
8940,Asteroid 204251,0
8941,Asteroid 138748,0
8942,Asteroid 786669,0
8943,Asteroid 153625,0
8944,Asteroid 834774,0
8945,Asteroid 736482,0
8946,Asteroid 542326,0
8947,Asteroid 604349,0
8948,Asteroid 461996,0
8949,Asteroid 242644,0
8950,Asteroid 233251,0
8951,Asteroid 381619,0
8952,Asteroid 208206,0
8953,Asteroid 779223,0
8954,Asteroid 99162,0
8955,Asteroid 240625,0
8956,Asteroid 334049,0
8957,Asteroid 424158,0
8958,Asteroid 107877,0
8959,Asteroid 327456,0
8960,Asteroid 839106,0
8961,Asteroid 192389,0
8962,Asteroid 282347,0
8963,Asteroid 684911,0
8964,Asteroid 750712,0
8965,Asteroid 758462,0
8966,Asteroid 232070,0
8967,Asteroid 792632,0
8968,Asteroid 751382,0
8969,Asteroid 656527,0
8970,Asteroid 327528,0
8971,Asteroid 505689,0
8972,Asteroid 444784,0
8973,Asteroid 190266,0
8974,Asteroid 488484,0
8975,Asteroid 343504,0
8976,Asteroid 825143,0
8977,Asteroid 249403,0
8978,Asteroid 170680,0
8979,Asteroid 609895,0
8980,Asteroid 831145,0
8981,Asteroid 269554,0
8982,Asteroid 467433,0
8983,Asteroid 809044,0
8984,Asteroid 210832,0
8985,Asteroid 412476,0
8986,Asteroid 398841,0
8987,Asteroid 209443,0
8988,Asteroid 378483,0
8989,Asteroid 622008,0
8990,Asteroid 789933,0
8991,Asteroid 43875,0
8992,Asteroid 193863,0
8993,Asteroid 803467,0
8994,Asteroid 495329,0
8995,Asteroid 57537,0
8996,Asteroid 311488,0
8997,Asteroid 830225,0
8998,Asteroid 474052,0
8999,Asteroid 317975,0
9000,Asteroid 298172,0
9001,Asteroid 412341,0
9002,Asteroid 479819,0
9003,Asteroid 499917,0
9004,Asteroid 780672,0
9005,Asteroid 181430,0
9006,Asteroid 151790,0
9007,Asteroid 446004,0
9008,Asteroid 817588,0
9009,Asteroid 482758,0
9010,Asteroid 387603,0
9011,Asteroid 434428,0
9012,Asteroid 721771,0
9013,Asteroid 285529,0
9014,Asteroid 2403,0
9015,Asteroid 484473,0
9016,Asteroid 726944,0
9017,Asteroid 510244,0
9018,Asteroid 743423,0
9019,Asteroid 839153,0
9020,Asteroid 148525,0
9021,Asteroid 369963,0
9022,Asteroid 653316,0
9023,Asteroid 252406,0
9024,Asteroid 710301,0
9025,Asteroid 75326,0
9026,Asteroid 625655,0
9027,Asteroid 721093,0
9028,Asteroid 827624,1
9029,Asteroid 223680,0
9030,Asteroid 324153,0
9031,Asteroid 267000,0
9032,Asteroid 481441,0
9033,Asteroid 652487,0
9034,Asteroid 790673,0
9035,Asteroid 140908,0
9036,Asteroid 681600,0
9037,Asteroid 43257,0
9038,Asteroid 214066,0
9039,Asteroid 244082,0
9040,Asteroid 553588,0
9041,Asteroid 56099,0
9042,Asteroid 75739,0
9043,Asteroid 403274,0
9044,Asteroid 547449,0
9045,Asteroid 59646,0
9046,Asteroid 642512,0
9047,Asteroid 122927,0
9048,Asteroid 345924,0
9049,Asteroid 306490,0
9050,Asteroid 198505,0
9051,Asteroid 375544,0
9052,Asteroid 610723,0
9053,Asteroid 170135,0
9054,Asteroid 638498,0
9055,Asteroid 15313,0
9056,Asteroid 756261,0
9057,Asteroid 774661,0
9058,Asteroid 276557,0
9059,Asteroid 125781,0
9060,Asteroid 176915,0
9061,Asteroid 378308,0
9062,Asteroid 280481,0
9063,Asteroid 717217,0
9064,Asteroid 215590,0
9065,Asteroid 163015,0
9066,Asteroid 125718,0
9067,Asteroid 205804,0
9068,Asteroid 536596,0
9069,Asteroid 336953,0
9070,Asteroid 280997,0
9071,Asteroid 800743,0
9072,Asteroid 249646,0
9073,Asteroid 767642,0
9074,Asteroid 379911,0
9075,Asteroid 428759,0
9076,Asteroid 472766,0
9077,Asteroid 506237,0
9078,Asteroid 27261,0
9079,Asteroid 730444,0
9080,Asteroid 255387,0
9081,Asteroid 650974,0
9082,Asteroid 526558,0
9083,Asteroid 23620,0
9084,Asteroid 489848,0
9085,Asteroid 798222,0
9086,Asteroid 379274,0
9087,Asteroid 600652,0
9088,Asteroid 172356,0
9089,Asteroid 292023,0
9090,Asteroid 303706,0
9091,Asteroid 577281,0
9092,Asteroid 662321,0
9093,Asteroid 279285,0
9094,Asteroid 68124,0
9095,Asteroid 651615,0
9096,Asteroid 712866,0
9097,Asteroid 329023,0
9098,Asteroid 519021,0
9099,Asteroid 391094,0
9100,Asteroid 78473,0
9101,Asteroid 95135,0
9102,Asteroid 334963,0
9103,Asteroid 410132,0
9104,Asteroid 740290,0
9105,Asteroid 763226,0
9106,Asteroid 743652,0
9107,Asteroid 220637,0
9108,Asteroid 313663,0
9109,Asteroid 520020,0
9110,Asteroid 348873,0
9111,Asteroid 216358,0
9112,Asteroid 722614,0
9113,Asteroid 495531,0
9114,Asteroid 240876,0
9115,Asteroid 536517,0
9116,Asteroid 484973,0
9117,Asteroid 376751,0
9118,Asteroid 765887,0
9119,Asteroid 157099,0
9120,Asteroid 612105,0
9121,Asteroid 127076,0
9122,Asteroid 271497,0
9123,Asteroid 351999,0
9124,Asteroid 153381,0
9125,Asteroid 304573,0
9126,Asteroid 811448,0
9127,Asteroid 481739,0
9128,Asteroid 353915,0
9129,Asteroid 388207,0
9130,Asteroid 150490,0
9131,Asteroid 241494,0
9132,Asteroid 619490,0
9133,Asteroid 352723,0
9134,Asteroid 723652,0
9135,Asteroid 204022,0
9136,Asteroid 832019,0
9137,Asteroid 263291,0
9138,Asteroid 393480,0
9139,Asteroid 203496,0
9140,Asteroid 387087,0
9141,Asteroid 606781,0
9142,Asteroid 503290,0
9143,Asteroid 275184,0
9144,Asteroid 611738,0
9145,Asteroid 209569,0
9146,Asteroid 303955,0
9147,Asteroid 225051,0
9148,Asteroid 290426,0
9149,Asteroid 790106,0
9150,Asteroid 239208,0
9151,Asteroid 472223,0
9152,Asteroid 467199,0
9153,Asteroid 186631,0
9154,Asteroid 356710,0
9155,Asteroid 39561,0
9156,Asteroid 673148,0
9157,Asteroid 410675,0
9158,Asteroid 637698,0
9159,Asteroid 519113,0
9160,Asteroid 659449,0
9161,Asteroid 299766,0
9162,Asteroid 592529,0
9163,Asteroid 585705,0
9164,Asteroid 324580,0
9165,Asteroid 387729,0
9166,Asteroid 336469,0
9167,Asteroid 702159,0
9168,Asteroid 283754,0
9169,Asteroid 542944,0
9170,Asteroid 670718,0
9171,Asteroid 43710,0
9172,Asteroid 685875,0
9173,Asteroid 507288,0
9174,Asteroid 88411,0
9175,Asteroid 672674,0
9176,Asteroid 201230,0
9177,Asteroid 88735,0
9178,Asteroid 478836,0
9179,Asteroid 97423,0
9180,Asteroid 454450,0
9181,Asteroid 23112,0
9182,Asteroid 546171,0
9183,Asteroid 440724,0
9184,Asteroid 211787,0
9185,Asteroid 826912,0
9186,Asteroid 566923,0
9187,Asteroid 240223,0
9188,Asteroid 182332,0
9189,Asteroid 617415,0
9190,Asteroid 482415,0
9191,Asteroid 578508,0
9192,Asteroid 200725,0
9193,Asteroid 647981,0
9194,Asteroid 129593,0
9195,Asteroid 727265,0
9196,Asteroid 2271,0
9197,Asteroid 73309,0
9198,Asteroid 400993,0
9199,Asteroid 366847,0
9200,Asteroid 318243,0
9201,Asteroid 159915,0
9202,Asteroid 273510,0
9203,Asteroid 55776,0
9204,Asteroid 632807,0
9205,Asteroid 265570,0
9206,Asteroid 727678,0
9207,Asteroid 443546,0
9208,Asteroid 183019,0
9209,Asteroid 729390,0
9210,Asteroid 554059,0
9211,Asteroid 518134,0
9212,Asteroid 744524,0
9213,Asteroid 296573,0
9214,Asteroid 118631,0
9215,Asteroid 74345,0
9216,Asteroid 800754,0
9217,Asteroid 315994,0
9218,Asteroid 168505,0
9219,Asteroid 164901,0
9220,Asteroid 837118,0
9221,Asteroid 293109,0
9222,Asteroid 73263,0
9223,Asteroid 773653,0
9224,Asteroid 264520,0
9225,Asteroid 304068,0
9226,Asteroid 269219,0
9227,Asteroid 123548,0
9228,Asteroid 118932,0
9229,Asteroid 424785,0
9230,Asteroid 587558,0
9231,Asteroid 454618,0
9232,Asteroid 692152,0
9233,Asteroid 309695,0
9234,Asteroid 319859,0
9235,Asteroid 345097,0
9236,Asteroid 454332,0
9237,Asteroid 215678,0
9238,Asteroid 148060,0
9239,Asteroid 756318,0
9240,Asteroid 339462,0
9241,Asteroid 217720,0
9242,Asteroid 729955,0
9243,Asteroid 151827,0
9244,Asteroid 593309,0
9245,Asteroid 767099,0
9246,Asteroid 30539,0
9247,Asteroid 671710,0
9248,Asteroid 263426,0
9249,Asteroid 344369,0
9250,Asteroid 147276,0
9251,Asteroid 437313,0
9252,Asteroid 141637,0
9253,Asteroid 422168,0
9254,Asteroid 176747,0
9255,Asteroid 549426,0
9256,Asteroid 465932,0
9257,Asteroid 700937,0
9258,Asteroid 436555,0
9259,Asteroid 801517,0
9260,Asteroid 461507,0
9261,Asteroid 323088,0
9262,Asteroid 228913,0
9263,Asteroid 122424,0
9264,Asteroid 655391,0
9265,Asteroid 699191,0
9266,Asteroid 819292,0
9267,Asteroid 181083,0
9268,Asteroid 701579,0
9269,Asteroid 347771,0
9270,Asteroid 485256,0
9271,Asteroid 189151,0
9272,Asteroid 823386,0
9273,Asteroid 558869,0
9274,Asteroid 712102,0
9275,Asteroid 122125,0
9276,Asteroid 410148,0
9277,Asteroid 600744,0
9278,Asteroid 54545,0
9279,Asteroid 623479,0
9280,Asteroid 251802,0
9281,Asteroid 554276,0
9282,Asteroid 163203,0
9283,Asteroid 157802,0
9284,Asteroid 692323,0
9285,Asteroid 204593,0
9286,Asteroid 509116,0
9287,Asteroid 592660,0
9288,Asteroid 175453,0
9289,Asteroid 444047,0
9290,Asteroid 562652,0
9291,Asteroid 383260,0
9292,Asteroid 490771,0
9293,Asteroid 105139,0
9294,Asteroid 383269,0
9295,Asteroid 314650,0
9296,Asteroid 660785,0
9297,Asteroid 107994,0
9298,Asteroid 71662,0
9299,Asteroid 520670,0
9300,Asteroid 578831,0
9301,Asteroid 219271,0
9302,Asteroid 59215,0
9303,Asteroid 24887,0
9304,Asteroid 532102,0
9305,Asteroid 605896,0
9306,Asteroid 804478,0
9307,Asteroid 580903,0
9308,Asteroid 330497,0
9309,Asteroid 709249,0
9310,Asteroid 19324,0
9311,Asteroid 669970,0
9312,Asteroid 718529,0
9313,Asteroid 29816,0
9314,Asteroid 166459,0
9315,Asteroid 771877,0
9316,Asteroid 676758,0
9317,Asteroid 546553,0
9318,Asteroid 406272,0
9319,Asteroid 588859,0
9320,Asteroid 101747,0
9321,Asteroid 639053,0
9322,Asteroid 795284,0
9323,Asteroid 645170,0
9324,Asteroid 123267,0
9325,Asteroid 7,0
9326,Asteroid 536318,0
9327,Asteroid 158107,0
9328,Asteroid 323499,0
9329,Asteroid 189595,0
9330,Asteroid 137986,0
9331,Asteroid 756380,0
9332,Asteroid 271727,0
9333,Asteroid 262259,0
9334,Asteroid 323765,0
9335,Asteroid 353451,0
9336,Asteroid 295081,0
9337,Asteroid 243261,0
9338,Asteroid 9946,0
9339,Asteroid 50269,0
9340,Asteroid 67719,0
9341,Asteroid 436821,0
9342,Asteroid 682539,0
9343,Asteroid 733595,0
9344,Asteroid 437558,0
9345,Asteroid 482383,0
9346,Asteroid 820761,0
9347,Asteroid 399481,0
9348,Asteroid 78429,0
9349,Asteroid 80550,0
9350,Asteroid 367811,0
9351,Asteroid 56489,0
9352,Asteroid 135603,0
9353,Asteroid 460473,0
9354,Asteroid 93710,0
9355,Asteroid 674804,0
9356,Asteroid 454604,0
9357,Asteroid 106511,0
9358,Asteroid 242661,0
9359,Asteroid 127384,0
9360,Asteroid 469552,0
9361,Asteroid 815034,0
9362,Asteroid 801732,0
9363,Asteroid 166181,0
9364,Asteroid 418599,0
9365,Asteroid 168795,0
9366,Asteroid 258187,0
9367,Asteroid 425086,0
9368,Asteroid 608769,0
9369,Asteroid 615963,0
9370,Asteroid 360525,0
9371,Asteroid 241195,0
9372,Asteroid 547559,0
9373,Asteroid 213492,0
9374,Asteroid 463734,0
9375,Asteroid 209608,0
9376,Asteroid 320226,0
9377,Asteroid 580368,0
9378,Asteroid 594945,0
9379,Asteroid 415642,0
9380,Asteroid 107410,0
9381,Asteroid 3368,0
9382,Asteroid 278213,0
9383,Asteroid 443244,0
9384,Asteroid 153682,0
9385,Asteroid 305190,0
9386,Asteroid 617410,0
9387,Asteroid 146111,0
9388,Asteroid 218395,0
9389,Asteroid 713969,0
9390,Asteroid 817458,0
9391,Asteroid 730718,0
9392,Asteroid 752724,0
9393,Asteroid 578478,0
9394,Asteroid 738605,0
9395,Asteroid 686198,0
9396,Asteroid 567830,0
9397,Asteroid 183449,0
9398,Asteroid 70389,0
9399,Asteroid 260437,0
9400,Asteroid 660875,0
9401,Asteroid 36566,0
9402,Asteroid 721035,0
9403,Asteroid 327839,0
9404,Asteroid 687041,0
9405,Asteroid 609853,0
9406,Asteroid 748262,0
9407,Asteroid 134735,0
9408,Asteroid 473696,0
9409,Asteroid 732748,0
9410,Asteroid 626563,0
9411,Asteroid 692648,0
9412,Asteroid 556492,0
9413,Asteroid 595261,0
9414,Asteroid 725750,0
9415,Asteroid 150139,0
9416,Asteroid 17987,0
9417,Asteroid 411804,0
9418,Asteroid 594996,0
9419,Asteroid 154316,0
9420,Asteroid 246990,0
9421,Asteroid 441263,0
9422,Asteroid 548983,0
9423,Asteroid 8751,0
9424,Asteroid 160342,0
9425,Asteroid 759253,0
9426,Asteroid 664690,0
9427,Asteroid 692205,0
9428,Asteroid 664502,0
9429,Asteroid 424611,0
9430,Asteroid 484151,0
9431,Asteroid 98076,0
9432,Asteroid 119599,0
9433,Asteroid 540717,0
9434,Asteroid 36552,0
9435,Asteroid 63954,0
9436,Asteroid 504312,0
9437,Asteroid 358505,0
9438,Asteroid 183337,0
9439,Asteroid 638112,0
9440,Asteroid 358508,0
9441,Asteroid 116930,0
9442,Asteroid 318364,0
9443,Asteroid 540915,0
9444,Asteroid 837588,0
9445,Asteroid 729069,0
9446,Asteroid 140133,0
9447,Asteroid 794044,0
9448,Asteroid 318305,0
9449,Asteroid 632054,0
9450,Asteroid 13753,0
9451,Asteroid 396183,0
9452,Asteroid 355808,0
9453,Asteroid 788134,0
9454,Asteroid 533234,0
9455,Asteroid 220834,0
9456,Asteroid 642184,0
9457,Asteroid 559643,0
9458,Asteroid 501450,0
9459,Asteroid 634552,0
9460,Asteroid 280293,0
9461,Asteroid 8111,0
9462,Asteroid 670388,0
9463,Asteroid 115098,0
9464,Asteroid 684120,0
9465,Asteroid 278479,0
9466,Asteroid 223719,0
9467,Asteroid 732900,0
9468,Asteroid 8784,0
9469,Asteroid 26399,0
9470,Asteroid 349704,0
